idx,success,feasible,optimal,action_count,optimal_length,end,error,actions,prediction
114,False,False,False,3,2,"[1, 4]",obstacle,up up left,up up left 
115,False,False,False,5,2,"[0, 3]",out_of_bounds,right up up up right,right up up up right 
116,True,True,True,4,4,"[1, 2]",,up left left left,up left left left 
117,False,False,False,7,7,"[2, 3]",obstacle,left left left down down left left,left left left down down left left 
118,False,False,False,5,4,"[0, 0]",out_of_bounds,up up up right right,up up up right right 
119,False,False,False,9,8,"[0, 5]",obstacle,up up up up left left left left left,up up up up left left leftleft left 
120,True,True,True,3,3,"[5, 2]",,left down down,left down down 
121,False,False,False,7,3,"[2, 4]",obstacle,right right down down left down down,right right down down left down down 
122,False,False,False,5,2,"[3, 2]",obstacle,left up up left left,left up up left left 
123,False,False,False,6,1,"[0, 1]",out_of_bounds,left up up left down down,left up up left down down 
124,True,True,True,2,2,"[2, 4]",,up left,up left 
125,False,False,False,8,7,"[0, 5]",out_of_bounds,up up left left left up left down,up up left left left up left down 
126,False,False,False,8,5,"[0, 0]",out_of_bounds,up up up right right right up right,up up up right right right up right 
127,False,False,False,7,5,"[1, 5]",out_of_bounds,right right down down down left down,right right down down down left down 
128,False,True,False,8,7,"[4, 1]",,left down left down down left left down,left down left down down left left down 
129,False,False,False,8,3,"[0, 0]",out_of_bounds,up up up left left left up left,up up up left left left up left 
130,False,True,False,1,1,"[1, 3]",,up,up 
131,True,True,True,3,3,"[0, 2]",,up up right,up up right 
132,False,False,False,6,3,"[0, 2]",out_of_bounds,up up up right right up,up up up right right up 
133,False,False,False,4,5,"[4, 5]",obstacle,up left left left,up left left left 
134,False,False,False,8,4,"[0, 5]",out_of_bounds,up up up left up left left down,up up up left up left left down 
135,False,False,False,7,5,"[5, 4]",obstacle,right up up left left left up,right up up left left left up 
136,False,False,False,7,3,"[2, 4]",obstacle,right right down down left down down,right right down down left down down 
137,False,True,False,8,7,"[4, 1]",,left down left down down left left down,left down left down down left left down 
138,False,False,False,7,7,"[1, 2]",obstacle,up up left left left down left,up up left left left down left 
139,True,True,True,3,3,"[0, 2]",,up up right,up up right 
140,True,True,True,3,3,"[2, 1]",,right down down,right down down 
141,False,True,False,6,4,"[3, 0]",,up left left left down down,up left left left down down 
142,False,True,False,8,7,"[2, 5]",,up up up right right right down right,up up up right right right down right 
143,False,True,False,5,4,"[2, 0]",,up up left left up,up up left left up 
144,False,False,False,6,3,"[0, 1]",out_of_bounds,up up up left left left,up up up left left left 
145,False,False,False,6,6,"[1, 2]",obstacle,left down left left down down,left down left left down down 
146,False,False,False,6,5,"[3, 2]",obstacle,up left left up up right,up left left up up right 
147,False,False,False,7,5,"[1, 5]",out_of_bounds,right down right right down down down,right down right right down down down 
148,False,False,False,7,3,"[0, 4]",out_of_bounds,up up up left left up left,up up up left left up left 
149,False,False,False,4,4,"[0, 4]",out_of_bounds,up up left up,up up left up 
150,False,True,False,6,3,"[0, 1]",,left up up left left left,left up up left left left 
151,False,False,False,8,3,"[0, 3]",out_of_bounds,up up up up left left up left,up up up up left left up left 
152,False,False,False,4,2,"[0, 0]",out_of_bounds,up up up right,up up up right 
153,False,False,False,6,5,"[0, 3]",out_of_bounds,left left up up up left,left left up up up left 
154,False,True,False,4,3,"[2, 0]",,up left left left,up left left left 
155,False,False,False,6,2,"[3, 4]",obstacle,up right right down down left,up right right down down left 
156,False,False,False,8,4,"[0, 2]",out_of_bounds,up up up up right right up right,up up up up right right up right 
157,False,True,False,5,4,"[0, 1]",,up up left left left,up up left left left 
158,False,False,False,7,2,"[0, 0]",out_of_bounds,up up up up right up right,up up up up right up right 
160,False,False,False,0,6,"[5, 3]",invalid_action,,Goal not reachable
162,False,False,False,9,6,"[0, 3]",out_of_bounds,left up up left left left down down down,left up up left left left down down down 
163,True,True,True,3,3,"[0, 3]",,up up left,up up left 
164,False,False,False,5,2,"[0, 2]",out_of_bounds,up up up up left,up up up up left 
165,False,True,False,4,3,"[1, 3]",,up up up right,up up up right 
166,True,True,True,4,4,"[0, 4]",,up up right right,up up right right 
167,True,True,True,4,4,"[5, 2]",,left down down down,left down down down 
168,False,False,False,7,6,"[4, 0]",out_of_bounds,left left down down down left down,left left down down down left down 
169,False,False,False,6,2,"[3, 3]",obstacle,up right right down down left,up right right down down left 
170,False,False,False,8,4,"[0, 5]",out_of_bounds,up up up up left left up left,up up up up left left up left 
171,True,True,True,4,4,"[5, 2]",,left down down down,left down down down 
172,False,False,False,7,2,"[0, 4]",out_of_bounds,left up up up left left left,left up up up left left left 
173,False,False,False,5,1,"[0, 3]",out_of_bounds,up up left up left,up up left up left 
174,True,True,True,5,5,"[4, 0]",,left left down down down,left left down down down 
175,False,True,False,6,5,"[1, 4]",,up up up right right right,up up up right right right 
177,False,True,False,6,5,"[4, 1]",,left left left down down down,left left left down down down 
178,False,True,False,2,2,"[1, 2]",,up left,up left 
179,False,False,False,6,1,"[0, 4]",out_of_bounds,up up left up right right,up up left up right right 
180,False,False,False,7,5,"[3, 5]",obstacle,down down left left up up left,down down left left up up left 
181,False,False,False,6,6,"[1, 3]",obstacle,right right right down down down,right right right down down down 
182,False,False,False,4,4,"[3, 3]",obstacle,up up right right,up up right right 
183,False,True,False,6,6,"[2, 0]",,up left left left down down,up left left left down down 
184,False,False,False,6,8,"[3, 5]",obstacle,left left up left left left,left left up left left left 
185,False,False,False,4,6,"[2, 5]",out_of_bounds,right up up right,right up up right 
186,False,False,False,6,4,"[3, 3]",obstacle,up left left left down down,up left left left down down 
187,False,False,False,3,2,"[0, 1]",out_of_bounds,up up right,up up right 
188,False,False,False,7,9,"[0, 5]",out_of_bounds,right right down down down left left,right right down down down left left 
189,False,True,False,6,4,"[2, 0]",,down left left up up left,down left left up up left 
190,False,True,False,4,4,"[0, 2]",,up up up right,up up up right 
191,False,False,False,2,1,"[0, 5]",out_of_bounds,up up,up up 
192,False,False,False,6,8,"[2, 5]",out_of_bounds,right up up up right right,right up up up right right 
193,False,False,False,8,5,"[3, 1]",obstacle,left left up left left left down down,left left up left left left down down 
194,False,True,False,7,6,"[0, 2]",,up up up up left left left,up up up up left left left 
195,False,True,False,4,3,"[0, 4]",,up up right right,up up right right 
196,False,True,False,8,8,"[0, 2]",,up up up left left left right left,up up up left left left right left 
197,False,False,False,3,2,"[0, 1]",out_of_bounds,up up right,up up right 
198,False,False,False,8,2,"[2, 5]",obstacle,down left left up up left left left,down left left up up left left left 
199,False,False,False,7,10,"[1, 3]",obstacle,right right right down down down right,right right right down down down right 
200,False,False,False,6,10,"[2, 5]",obstacle,up up up left left left,up up up left left left 
201,False,False,False,6,6,"[2, 5]",out_of_bounds,up up up right right right,up up up right right right 
202,True,True,True,3,3,"[2, 5]",,up up up,up up up 
203,False,False,False,6,3,"[2, 2]",obstacle,right up up right right down,right up up right right down 
204,True,True,True,5,5,"[3, 5]",,right right right right up,right right right right up 
205,False,False,False,6,4,"[1, 5]",obstacle,up up left left left down,up up left left left down 
206,True,True,True,1,1,"[3, 3]",,up,up 
207,False,False,False,8,6,"[0, 5]",out_of_bounds,right right right down down down right down,right right right down down down right down 
208,True,True,True,5,5,"[3, 5]",,right right down down down,right right down down down 
209,False,False,False,6,6,"[1, 3]",obstacle,right right down down right down,right right down down right down 
210,False,False,False,4,6,"[4, 0]",obstacle,up up up up,up up up up 
211,False,False,False,7,7,"[2, 2]",obstacle,up left left left up left left,up left left left up left left 
212,False,True,False,3,3,"[2, 3]",,up left right,up left right 
213,False,False,False,5,6,"[2, 5]",obstacle,up up right right right,up up right right right 
214,False,False,False,6,5,"[0, 5]",out_of_bounds,up up up right right right,up up up right right right 
215,False,False,False,4,2,"[1, 3]",obstacle,right right up right,right right up right 
216,False,False,False,6,5,"[4, 3]",obstacle,right up right up right right,right up right up right right 
217,False,False,False,8,4,"[2, 5]",out_of_bounds,right right right up right down down left,right right right up right down down left 
218,False,False,False,7,7,"[3, 1]",obstacle,left left left down left down down,left left left down left down down 
219,False,False,False,5,2,"[2, 4]",obstacle,up right up right right,up right up right right 
220,False,False,False,8,7,"[3, 2]",obstacle,up left left left down down left down,up left left left down down left down 
221,False,False,False,6,5,"[4, 0]",obstacle,up right right right up right,up right right right up right 
222,False,False,False,5,4,"[0, 3]",out_of_bounds,up up left left left,up up left left left 
223,False,False,False,5,1,"[2, 5]",out_of_bounds,right right up right right,right right up right right 
224,False,False,False,8,5,"[2, 5]",obstacle,up up up right right right down right,up up up right right right down right 
225,False,False,False,6,3,"[0, 3]",out_of_bounds,up up right right right up,up up right right right up 
226,False,True,False,6,5,"[2, 5]",,right down right right up right,right down right right up right 
227,False,False,False,8,7,"[4, 0]",obstacle,up up up right right right up right,up up up right right right up right 
228,False,False,False,5,5,"[0, 0]",out_of_bounds,up up right right right,up up right right right 
229,False,False,False,4,2,"[2, 4]",obstacle,right up right right,right up right right 
230,False,False,False,6,3,"[2, 5]",out_of_bounds,right right right down down down,right right right down down down 
231,False,False,False,4,1,"[0, 1]",out_of_bounds,up up up right,up up up right 
232,False,False,False,5,3,"[1, 3]",obstacle,right right right up right,right right right up right 
233,False,False,False,6,3,"[2, 4]",obstacle,up up right up right right,up up right up right right 
234,False,False,False,5,2,"[0, 1]",out_of_bounds,up up right right right,up up right right right 
235,False,False,False,6,5,"[0, 5]",out_of_bounds,right right right down down down,right right right down down down 
236,False,False,False,7,6,"[2, 4]",obstacle,up left up left left left down,up left up left left left down 
237,False,False,False,7,6,"[2, 4]",obstacle,up up up right right right down,up up up right right right down 
238,False,False,False,6,6,"[4, 1]",obstacle,up right right right up right,up right right right up right 
239,False,False,False,7,5,"[2, 5]",out_of_bounds,up up right up right right right,up up right up right right right 
240,False,True,False,5,2,"[2, 0]",,down left left up up,down left left up up 
241,False,False,False,5,2,"[2, 2]",obstacle,up up up left down,up up up left down 
242,False,False,False,5,2,"[5, 2]",obstacle,down right right down down,down right right down down 
243,False,False,False,5,2,"[5, 1]",out_of_bounds,down left down down down,down left down down down 
244,False,True,False,6,5,"[5, 2]",,left left left down down down,left left left down down down 
245,False,True,False,6,4,"[3, 3]",,up right right up down down,up right right up down down 
246,False,True,False,6,7,"[0, 2]",,up up left left up left,up up left left up left 
247,True,True,True,6,6,"[1, 4]",,up up right right up right,up up right right up right 
248,False,False,False,8,3,"[0, 0]",out_of_bounds,up up up up right right right up,up up up up right right right up 
249,False,False,False,7,4,"[5, 2]",obstacle,down right right right down down down,down right right right down down down 
250,False,False,False,6,3,"[4, 3]",obstacle,right down right right down down,right down right right down down 
251,True,True,True,5,5,"[1, 0]",,up left left left up,up left left left up 
252,False,False,False,7,2,"[4, 3]",obstacle,up right right right down down down,up right right right down down down 
253,True,True,True,5,5,"[3, 4]",,right down right down down,right down right down down 
254,False,False,False,4,2,"[4, 3]",obstacle,down down down down,down down down down 
255,True,True,True,4,4,"[0, 3]",,up up up up,up up up up 
256,False,False,False,6,5,"[4, 0]",obstacle,down left left left down down,down left left left down down 
257,False,False,False,6,8,"[2, 2]",obstacle,up up up up left up,up up up up left up 
258,False,False,False,6,4,"[1, 3]",obstacle,up left up left left down,up left up left left down 
259,False,False,False,8,7,"[0, 1]",obstacle,right down down up up up left left,right down down up up up left left 
260,False,False,False,5,2,"[4, 0]",obstacle,down left left down down,down left left down down 
261,False,True,False,6,3,"[5, 5]",,right right right down down down,right right right down down down 
262,True,True,True,5,5,"[1, 5]",,up up up right right,up up up right right 
263,False,False,False,4,4,"[2, 1]",obstacle,up up left down,up up left down 
264,False,True,False,6,5,"[3, 0]",,left down down down up down,left down down down up down 
265,False,False,False,5,2,"[2, 5]",out_of_bounds,right right down down down,right right down down down 
266,False,False,False,4,6,"[0, 2]",obstacle,down down left down,down down left down 
267,True,True,True,6,6,"[1, 4]",,up up up right up right,up up up right up right 
268,True,True,True,3,3,"[0, 2]",,up up left,up up left 
269,False,False,False,8,7,"[5, 2]",obstacle,down right right right down down right down,down right right right down down right down 
270,False,False,False,4,5,"[4, 3]",obstacle,up left left left,up left left left 
271,False,False,False,4,2,"[3, 5]",out_of_bounds,right right down down,right right down down 
272,False,False,False,7,2,"[0, 3]",out_of_bounds,up up up up right right right,up up up up right right right 
273,False,False,False,5,15,"[1, 1]",obstacle,right down down left left,right down down left left 
274,True,True,True,4,4,"[0, 4]",,up left up up,up left up up 
275,False,False,False,3,1,"[5, 4]",out_of_bounds,left down down,left down down 
276,False,False,False,5,5,"[4, 3]",obstacle,down left down left down,down left down left down 
277,False,False,False,7,9,"[2, 5]",obstacle,right right up up left left down,right right up up left left down 
278,False,False,False,4,7,"[3, 1]",obstacle,up right right right,up right right right 
279,False,False,False,4,1,"[1, 4]",obstacle,right right up up,right right up up 
280,False,False,False,6,11,"[0, 2]",obstacle,down down down left left down,down down down left left down 
281,False,False,False,5,1,"[0, 3]",out_of_bounds,up up up right down,up up up right down 
282,True,True,True,2,2,"[4, 4]",,up right,up right 
283,False,False,False,2,1,"[2, 4]",obstacle,up left,up left 
285,False,False,False,7,8,"[5, 2]",obstacle,up right up up up right right,up right up up up right right 
286,False,False,False,6,13,"[1, 1]",obstacle,down right down down left left,down right down down left left 
287,False,False,False,3,4,"[3, 3]",obstacle,up up left,up up left 
288,False,False,False,7,7,"[3, 1]",obstacle,up up right right right up right,up up right right right up right 
289,False,False,False,7,9,"[3, 3]",obstacle,up left left left up up left,up left left left up up left 
290,False,False,False,5,3,"[3, 3]",obstacle,up up left left left,up up left left left 
291,False,False,False,4,1,"[4, 5]",out_of_bounds,up right right right,up right right right 
292,True,True,True,1,1,"[1, 4]",,up,up 
293,False,False,False,3,1,"[2, 5]",obstacle,up left right,up left right 
294,False,True,False,6,5,"[4, 5]",,right down down right down down,right down down right down down 
295,False,False,False,8,9,"[5, 2]",obstacle,right right up up up right up right,right right up up up right up right 
296,False,False,False,7,9,"[3, 3]",obstacle,up up left left up up right,up up left left up up right 
297,False,False,False,6,9,"[1, 3]",obstacle,right down down left down down,right down down left down down 
298,False,True,False,5,6,"[4, 3]",,down down down left down,down down down left down 
299,False,False,False,6,7,"[1, 0]",obstacle,down right right right up right,down right right right up right 
300,False,False,False,6,3,"[5, 3]",out_of_bounds,left down down down left left,left down down down left left 
301,False,False,False,9,8,"[0, 4]",out_of_bounds,up left left up up up left right down,up left left up up up left right down 
302,False,False,False,7,2,"[0, 0]",out_of_bounds,up up up up right right up,up up up up right right up 
303,False,True,False,9,8,"[0, 0]",,up up up left up left left up left,up up up left up left left upleft 
304,False,False,False,6,5,"[3, 1]",obstacle,up right right up up left,up right right up up left 
305,False,False,False,10,10,"[2, 5]",out_of_bounds,right down down right right up up right left down,right down down right right up up right left down 
306,False,False,False,6,4,"[3, 3]",obstacle,up up left left up up,up up left left up up 
307,True,True,False,7,5,"[5, 1]",,right down down left left left down,right down down left left left down 
308,False,False,False,7,5,"[5, 3]",obstacle,left left left down up up down,left left left down up up down 
309,False,True,False,6,3,"[5, 3]",,right right down down left down,right right down down left down 
310,False,False,False,6,2,"[5, 4]",obstacle,right up up up right up,right up up up right up 
311,False,False,False,8,7,"[1, 3]",obstacle,up up up left up up right right,up up up left up up right right 
312,False,False,False,4,1,"[0, 4]",out_of_bounds,up up left up,up up left up 
313,False,False,False,9,8,"[3, 3]",obstacle,right down down left left down down up left,right down down left left down down up left 
314,False,False,False,8,7,"[1, 3]",obstacle,up up up left up up right right,up up up left up up right right 
315,False,False,False,7,6,"[3, 3]",obstacle,left left down down left left down,left left down down left left down 
316,False,False,False,5,3,"[2, 4]",obstacle,up up up right up,up up up right up 
317,False,False,False,6,6,"[2, 0]",obstacle,right down down right right down,right down down right right down 
318,False,True,False,9,8,"[0, 0]",,up up up left up left left up left,up up up left up left left upleft 
319,False,False,False,7,5,"[1, 1]",obstacle,up up up up left left left,up up up up left left left 
320,False,False,False,8,2,"[3, 3]",obstacle,left down left left left up left down,left down left left left up left down 
321,False,False,False,6,3,"[5, 3]",out_of_bounds,down down down left down left,down down down left down left 
322,False,False,False,4,3,"[2, 0]",obstacle,up left up up,up left up up 
323,False,True,False,6,5,"[1, 2]",,up up left left up left,up up left left up left 
324,False,False,False,5,5,"[1, 1]",obstacle,up up left left left,up up left left left 
325,False,True,False,5,4,"[0, 5]",,up right right up up,up right right up up 
326,False,False,False,8,4,"[2, 4]",obstacle,up up left left left up up left,up up left left left up up left 
327,False,False,False,4,6,"[2, 2]",obstacle,down down right down,down down right down 
328,False,False,False,9,1,"[0, 2]",out_of_bounds,up up right up up up left left down,up up right up up up left left down 
329,False,False,False,9,7,"[0, 2]",obstacle,up up left left up left up right left,up up left left up left up right left 
330,False,True,False,5,6,"[1, 4]",,up up up up right,up up up up right 
331,False,False,False,9,9,"[0, 2]",out_of_bounds,left left left up up down left left down,left left left up up down left left down 
332,False,False,False,4,2,"[5, 1]",out_of_bounds,down left down down,down left down down 
333,False,False,False,0,5,"[4, 1]",invalid_action,,Goal not reachable
334,False,False,False,6,4,"[5, 3]",out_of_bounds,right right down down down right,right right down down down right 
335,False,False,False,0,7,"[2, 1]",invalid_action,,Goal not reachable
336,False,False,False,3,2,"[0, 3]",out_of_bounds,up up left,up up left 
337,False,False,False,4,4,"[1, 4]",obstacle,down down down right,down down down right 
338,False,False,False,6,7,"[0, 0]",obstacle,left down down down left down,left down down down left down 
339,False,False,False,5,4,"[5, 4]",obstacle,up left up up left,up left up up left 
340,False,False,False,2,1,"[0, 3]",out_of_bounds,up right,up right 
341,False,True,False,8,7,"[0, 0]",,up up up up left left up left,up up up up left left up left 
342,True,True,True,4,4,"[2, 0]",,up left up left,up left up left 
343,False,False,False,4,4,"[0, 0]",obstacle,left down down down,left down down down 
344,True,True,True,4,4,"[1, 3]",,up up up right,up up up right 
345,False,False,False,7,6,"[0, 0]",out_of_bounds,left left left left down down down,left left left left down down down 
346,False,False,False,3,2,"[0, 5]",out_of_bounds,up up right,up up right 
347,False,False,False,7,6,"[1, 1]",obstacle,up up up up left left up,up up up up left left up 
348,False,True,False,4,5,"[3, 2]",,down down down left,down down down left 
349,False,False,False,4,4,"[0, 0]",out_of_bounds,up right right right,up right right right 
350,False,False,False,5,4,"[5, 3]",out_of_bounds,right down right down down,right down right down down 
351,False,False,False,0,9,"[0, 5]",invalid_action,,Goal not reachable
352,False,False,False,4,3,"[3, 3]",obstacle,down right down down,down right down down 
353,False,False,False,4,2,"[1, 1]",obstacle,up left left left,up left left left 
354,False,False,False,5,3,"[5, 4]",obstacle,up left up up left,up left up up left 
355,False,True,False,6,5,"[1, 3]",,up up up up right right,up up up up right right 
356,False,False,False,5,5,"[0, 1]",out_of_bounds,left left up up left,left left up up left 
357,False,False,False,7,2,"[3, 0]",out_of_bounds,left left up left left down down,left left up left left down down 
