idx,success,feasible,optimal,action_count,optimal_length,end,error,actions,prediction
81,True,True,True,6,6,"[0, 5]",,right up up up up right,right up up up up right
82,True,True,True,5,5,"[0, 5]",,up up up up right,up up up up right
83,True,True,True,5,5,"[1, 0]",,left left left left up,left left left left up
84,True,True,True,4,4,"[0, 5]",,up up up right,up up up right
85,True,True,True,5,5,"[2, 1]",,left left down down left,left left down down left
86,True,True,True,5,5,"[0, 4]",,up up up up up,up up up up up
87,True,True,True,3,3,"[5, 1]",,down down left,down down left
88,True,True,True,4,4,"[2, 5]",,left down down right,left down down right
89,True,True,True,5,5,"[4, 0]",,down down left left up,down down left left up
90,True,True,True,2,2,"[1, 2]",,left left,left left
91,True,True,True,4,4,"[3, 4]",,up right right right,up right right right
92,True,True,True,4,4,"[1, 0]",,up up left up,up up left up
93,True,True,True,1,1,"[2, 4]",,down,down
94,True,True,True,3,3,"[1, 0]",,left left down,left left down
95,True,True,True,4,4,"[4, 3]",,down down down down,down down down down
96,True,True,True,4,4,"[3, 2]",,down down down left,down down down left
97,True,True,True,6,6,"[0, 1]",,down left left up left left,down left left up left left
98,False,False,False,7,7,"[3, 2]",obstacle,up right up up right right right,up right up up right right right
99,True,True,True,5,5,"[1, 5]",,up up up right right,up up up right right
100,True,True,True,5,5,"[4, 0]",,left down down down down,left down down down down
101,True,True,True,2,2,"[0, 1]",,up left,up left
102,True,True,True,4,4,"[3, 4]",,right up up right,right up up right
103,True,True,False,6,4,"[5, 1]",,left up left left down down,left up left left down down
104,True,True,True,8,8,"[4, 0]",,left left down down left left left down,left left down down left left left down
105,True,True,True,3,3,"[3, 1]",,left left left,left left left
106,True,True,True,7,7,"[5, 1]",,down down down left left down down,down down down left left down down
107,True,True,True,2,2,"[3, 0]",,down down,down down
108,False,False,False,5,5,"[0, 1]",obstacle,right down down right down,right down down right down
109,True,True,True,6,6,"[4, 0]",,down down left left left down,down down left left left down
110,True,True,True,7,7,"[0, 0]",,left up up up left up up,left up up up left up up
111,True,True,True,5,5,"[3, 0]",,left left left left left,left left left left left
112,True,True,True,9,9,"[4, 0]",,down left left down down left left left down,down left left down down left left left down
113,True,True,True,4,4,"[3, 1]",,left left left left,left left left left
114,True,True,True,2,2,"[2, 3]",,left down,left down
115,True,True,True,2,2,"[1, 4]",,right right,right right
116,True,True,True,4,4,"[1, 2]",,up left left left,up left left left
117,True,True,True,7,7,"[4, 0]",,left left down left left left down,left left down left left left down
118,True,True,True,4,4,"[1, 2]",,up right right down,up right right down
119,False,False,False,8,8,"[2, 3]",obstacle,up up left left left left left up,up up left left left left left up
120,True,True,True,3,3,"[5, 2]",,left down down,left down down
121,True,True,True,3,3,"[3, 3]",,right down down,right down down
122,True,True,True,2,2,"[3, 1]",,left left,left left
123,True,True,True,1,1,"[1, 1]",,left,left
124,True,True,True,2,2,"[2, 4]",,up left,up left
125,False,False,False,8,7,"[2, 3]",obstacle,left down left down left left up left,left down left down left left up left
126,True,True,True,5,5,"[1, 4]",,right right down right right,right right down right right
127,True,True,True,5,5,"[5, 5]",,right down down down down,right down down down down
128,True,True,True,7,7,"[4, 2]",,left down left down down left down,left down left down down left down
129,True,True,True,3,3,"[3, 0]",,down down down,down down down
130,True,True,True,1,1,"[3, 3]",,down,down
131,True,True,True,3,3,"[0, 2]",,up up right,up up right
132,True,True,True,3,3,"[1, 4]",,down right right,down right right
133,True,True,True,5,5,"[4, 1]",,left left left up left,left left left up left
134,True,True,True,4,4,"[1, 2]",,left down left left,left down left left
135,True,True,True,5,5,"[2, 1]",,left up up left up,left up up left up
136,True,True,True,3,3,"[3, 3]",,right down down,right down down
137,True,True,True,7,7,"[4, 2]",,left down left down down left down,left down left down down left down
138,False,False,False,7,7,"[2, 3]",obstacle,up left left left left left down,up left left left left left down
139,True,True,True,3,3,"[0, 2]",,up up right,up up right
140,True,True,True,3,3,"[2, 1]",,right down down,right down down
141,True,True,True,4,4,"[2, 1]",,up left left down,up left left down
142,True,True,True,7,7,"[1, 5]",,up up up right right right right,up up up right right right right
143,True,True,True,4,4,"[2, 1]",,up up left up,up up left up
144,True,True,True,3,3,"[3, 1]",,down down down,down down down
145,False,False,False,6,6,"[2, 3]",obstacle,left down left down left left,left down left down left left
146,True,True,True,5,5,"[0, 2]",,left up up up right,left up up up right
147,True,True,True,5,5,"[4, 5]",,right down down down down,right down down down down
148,True,True,True,3,3,"[0, 2]",,left left up,left left up
149,True,True,True,4,4,"[3, 3]",,down left down down,down left down down
150,True,True,True,3,3,"[0, 4]",,left up up,left up up
151,True,True,True,3,3,"[1, 1]",,left left down,left left down
152,True,True,True,2,2,"[2, 1]",,right down,right down
153,True,True,True,5,5,"[2, 2]",,left left left down down,left left left down down
154,True,True,True,3,3,"[2, 1]",,up left left,up left left
155,True,True,True,2,2,"[5, 3]",,down right,down right
156,True,True,True,4,4,"[0, 5]",,up right right right,up right right right
157,True,True,True,4,4,"[0, 2]",,up up left left,up up left left
158,True,True,True,2,2,"[0, 2]",,right right,right right
160,True,True,True,6,6,"[2, 0]",,left up up up left left,left up up up left left
162,True,True,True,6,6,"[3, 0]",,left left left left down down,left left left left down down
163,True,True,True,3,3,"[0, 3]",,up up left,up up left
164,True,True,True,2,2,"[1, 1]",,left down,left down
165,True,True,True,3,3,"[2, 3]",,up up right,up up right
166,True,True,True,4,4,"[0, 4]",,up up right right,up up right right
167,True,True,True,4,4,"[5, 2]",,left down down down,left down down down
168,True,True,True,6,6,"[5, 0]",,left left down down down down,left left down down down down
169,True,True,True,2,2,"[5, 2]",,right down,right down
170,True,True,True,4,4,"[1, 2]",,left left left down,left left left down
171,True,True,True,4,4,"[5, 2]",,left down down down,left down down down
172,True,True,True,2,2,"[2, 3]",,left left,left left
173,True,True,True,1,1,"[2, 3]",,down,down
174,True,True,True,5,5,"[4, 0]",,left left down down down,left left down down down
175,True,True,True,5,5,"[2, 4]",,up up right right right,up up right right right
177,True,True,True,5,5,"[4, 2]",,left left down down down,left left down down down
178,True,True,True,2,2,"[3, 2]",,left down,left down
179,True,True,True,1,1,"[2, 4]",,down,down
180,False,False,False,5,5,"[2, 5]",obstacle,down left down down left,down left down down left
181,True,True,True,6,6,"[3, 3]",,right right down down down right,right right down down down right
182,True,True,True,4,4,"[1, 2]",,up left up up,up left up up
183,True,True,True,6,6,"[4, 0]",,left left down down down left,left left down down down left
184,False,False,False,8,8,"[2, 5]",obstacle,up left left up left left left down,up left left up left left left down
185,True,True,False,8,6,"[1, 3]",,left left up left up up right right,left left up left up up right right
186,True,True,True,4,4,"[4, 0]",,left left down left,left left down left
187,True,True,True,2,2,"[1, 0]",,left down,left down
188,True,True,True,9,9,"[5, 1]",,left left left left down down down down down,left left left left down down down down down
189,False,False,False,4,4,"[3, 3]",obstacle,up right right down,up right right down
190,True,True,True,4,4,"[0, 0]",,up up up left,up up up left
191,True,True,True,1,1,"[0, 5]",,up,up
192,True,True,True,8,8,"[0, 1]",,up left left up up up up left,up left left up up up up left
193,True,True,True,5,5,"[4, 0]",,left left left left left,left left left left left
194,True,True,True,6,6,"[0, 3]",,up up up up left left,up up up up left left
195,True,True,True,3,3,"[0, 1]",,up up left,up up left
196,True,True,True,8,8,"[0, 0]",,up up up left left left left left,up up up left left left left left
197,True,True,True,2,2,"[0, 0]",,up left,up left
198,True,True,True,2,2,"[3, 5]",,down down,down down
199,True,True,True,10,10,"[5, 5]",,right right right right right down down down down down,right right right right right down down down down down
200,True,True,True,10,10,"[0, 0]",,up up up up up left left left left left,up up up up up left left left left left
201,True,True,True,6,6,"[0, 4]",,up up up up up left,up up up up up left
202,True,True,True,3,3,"[2, 5]",,up up up,up up up
203,True,True,True,3,3,"[4, 3]",,right right right,right right right
204,True,True,True,5,5,"[3, 5]",,right right right right up,right right right right up
205,False,False,False,4,4,"[2, 5]",obstacle,up left left down,up left left down
206,True,True,True,1,1,"[3, 3]",,up,up
207,False,False,False,6,6,"[1, 3]",obstacle,left down down right down down,left down down right down down
208,True,True,True,5,5,"[3, 5]",,right right down down down,right right down down down
209,False,False,False,6,6,"[2, 2]",obstacle,right down right down down right,right down right down down right
210,True,True,True,6,6,"[1, 0]",,up right up up up left,up right up up up left
211,True,True,True,7,7,"[1, 0]",,up left left left left up left,up left left left left up left
212,True,True,True,3,3,"[2, 5]",,up right right,up right right
213,False,False,False,4,6,"[2, 4]",obstacle,left up up right,left up up right
214,True,True,True,5,5,"[0, 5]",,up up up right right,up up up right right
215,True,True,True,2,2,"[2, 2]",,down left,down left
216,True,True,True,5,5,"[3, 5]",,right up up right right,right up up right right
217,True,True,True,4,4,"[5, 2]",,down down down left,down down down left
218,True,True,True,7,7,"[5, 0]",,left left left down down down left,left left left down down down left
219,True,True,True,2,2,"[3, 5]",,right right,right right
220,False,False,False,7,7,"[3, 2]",obstacle,left left left down down left left,left left left down down left left
221,True,True,True,5,5,"[2, 3]",,right up up right right,right up up right right
222,True,True,True,4,4,"[1, 0]",,left left left down,left left left down
223,True,True,True,1,1,"[2, 4]",,left,left
224,True,True,True,5,5,"[0, 3]",,up left left up up,up left left up up
225,True,True,True,3,3,"[4, 3]",,down down down,down down down
226,True,True,True,5,5,"[3, 5]",,right right right right down,right right right right down
227,False,False,False,7,7,"[5, 2]",obstacle,right right up up up right up,right right up up up right up
228,True,True,True,5,5,"[2, 3]",,right right right down down,right right right down down
229,True,True,True,2,2,"[2, 5]",,right right,right right
230,True,True,True,3,3,"[5, 3]",,down down down,down down down
231,True,True,True,1,1,"[0, 0]",,left,left
232,True,True,True,3,3,"[2, 3]",,right right right,right right right
233,True,True,True,3,3,"[3, 5]",,up right right,up right right
234,True,True,True,2,2,"[2, 1]",,down down,down down
235,True,True,True,5,5,"[4, 3]",,left down down down down,left down down down down
236,True,True,True,6,6,"[4, 0]",,left left left down down left,left left left down down left
237,True,True,True,6,6,"[0, 1]",,up left up up left left,up left up up left left
238,False,False,False,6,6,"[5, 2]",obstacle,right right up up right right,right right up up right right
239,True,True,True,5,5,"[1, 3]",,up up left left up,up up left left up
240,True,True,True,2,2,"[2, 1]",,up left,up left
241,True,True,True,2,2,"[2, 2]",,up up,up up
242,True,True,True,2,2,"[4, 3]",,right right,right right
243,True,True,True,2,2,"[5, 2]",,down down,down down
244,True,True,True,5,5,"[4, 2]",,left left left down down,left left left down down
245,True,True,True,4,4,"[1, 3]",,up right right up,up right right up
246,False,False,False,7,7,"[2, 1]",obstacle,up left left left left up up,up left left left left up up
247,True,True,True,6,6,"[1, 4]",,up up right right up right,up up right right up right
248,True,True,True,3,3,"[0, 3]",,right right right,right right right
249,True,True,True,4,4,"[3, 5]",,up right right right,up right right right
250,True,True,True,3,3,"[2, 3]",,right right right,right right right
251,True,True,True,5,5,"[1, 0]",,up left left left up,up left left left up
252,True,True,True,2,2,"[3, 2]",,right right,right right
253,True,True,True,5,5,"[3, 4]",,right down right down down,right down right down down
254,True,True,True,2,2,"[3, 3]",,down down,down down
255,True,True,True,4,4,"[0, 3]",,up up up up,up up up up
256,True,True,True,5,5,"[4, 0]",,left left left down down,left left left down down
257,True,True,True,8,8,"[0, 1]",,up up up left left up up right,up up up left left up up right
258,True,True,True,4,4,"[1, 0]",,left left left up,left left left up
259,True,True,True,7,7,"[5, 2]",,down down right right down down down,down down right right down down down
260,True,True,True,2,2,"[2, 0]",,left left,left left
261,True,True,True,3,3,"[2, 5]",,right right right,right right right
262,True,True,True,5,5,"[1, 5]",,up up up right right,up up up right right
263,True,True,True,4,4,"[0, 1]",,left up up right,left up up right
264,True,True,True,5,5,"[4, 0]",,left down down down down,left down down down down
265,True,True,True,2,2,"[3, 5]",,right down,right down
266,True,True,True,6,6,"[3, 1]",,right down down left left down,right down down left left down
267,True,True,True,6,6,"[1, 4]",,up up up right up right,up up up right up right
268,True,True,True,3,3,"[0, 2]",,up up left,up up left
269,True,True,True,7,7,"[5, 5]",,right right up right right down down,right right up right right down down
270,True,True,True,5,5,"[4, 1]",,left left left left up,left left left left up
271,True,True,True,2,2,"[5, 4]",,down down,down down
272,True,True,True,2,2,"[0, 5]",,right right,right right
273,False,False,False,5,15,"[1, 1]",obstacle,right down down left left,right down down left left
274,True,True,True,4,4,"[0, 4]",,up left up up,up left up up
275,True,True,True,1,1,"[5, 4]",,left,left
276,True,True,True,5,5,"[5, 2]",,down left down down left,down left down down left
277,False,False,False,5,9,"[3, 3]",obstacle,left up left up left,left up left up left
278,False,False,False,5,7,"[3, 1]",obstacle,up right right right down,up right right right down
279,True,True,True,1,1,"[2, 4]",,down,down
280,False,False,False,7,11,"[1, 1]",obstacle,left down down down left down down,left down down down left down down
281,True,True,True,1,1,"[1, 3]",,down,down
282,True,True,True,2,2,"[4, 4]",,up right,up right
283,True,True,True,1,1,"[3, 3]",,left,left
285,True,True,True,8,8,"[0, 5]",,right up up right up up up right,right up up right up up up right
286,False,False,False,5,13,"[1, 1]",obstacle,right down down left down,right down down left down
287,True,True,True,4,4,"[3, 1]",,left left up up,left left up up
288,True,True,True,7,7,"[2, 5]",,right right up up right up right,right right up up right up right
289,False,False,False,7,9,"[3, 3]",obstacle,up left left left left up up,up left left left left up up
290,True,True,True,3,3,"[5, 1]",,left left left,left left left
291,True,True,True,1,1,"[4, 5]",,up,up
292,True,True,True,1,1,"[1, 4]",,up,up
293,True,True,True,1,1,"[2, 4]",,left,left
294,True,True,True,5,5,"[4, 4]",,right down down down down,right down down down down
295,False,False,False,9,9,"[3, 1]",obstacle,up up right right up up up right right,up up right right up up up right right
296,False,False,False,7,9,"[3, 3]",obstacle,up up left left up up up,up up left left up up up
297,False,False,False,8,9,"[1, 3]",obstacle,right down down left down down right down,right down down left down down right down
298,True,True,True,6,6,"[5, 3]",,down down down left down down,down down down left down down
299,False,False,False,7,7,"[1, 1]",obstacle,right down down right right up right,right down down right right up right
300,True,True,True,3,3,"[4, 2]",,left down left,left down left
301,False,False,False,0,8,"[0, 4]",invalid_action,,Goal not reachable
302,True,True,True,2,2,"[0, 2]",,right right,right right
303,True,True,True,8,8,"[0, 1]",,up up up left up left up left,up up up left up left up left
304,False,False,False,3,5,"[3, 1]",obstacle,up right up,up right up
305,False,False,False,0,10,"[0, 4]",invalid_action,,Goal not reachable
306,True,True,True,4,4,"[5, 1]",,up left left down,up left left down
307,True,True,True,5,5,"[5, 1]",,down down left left down,down down left left down
308,True,True,True,5,5,"[5, 0]",,up left left left down,up left left left down
309,True,True,True,3,3,"[4, 3]",,right down down,right down down
310,True,True,True,2,2,"[4, 5]",,up right,up right
311,False,False,False,7,7,"[1, 3]",obstacle,up up up left up up right,up up up left up up right
312,True,True,True,1,1,"[2, 4]",,left,left
313,False,False,False,0,8,"[0, 4]",invalid_action,,Goal not reachable
314,False,False,False,7,7,"[1, 3]",obstacle,up up up left up up right,up up up left up up right
315,True,True,True,6,6,"[5, 0]",,left down left left left down,left down left left left down
316,True,True,True,3,3,"[3, 4]",,up up right,up up right
317,True,True,True,6,6,"[3, 3]",,down right down right right up,down right down right right up
318,True,True,True,8,8,"[0, 1]",,up up up left up left up left,up up up left up left up left
319,True,True,True,5,5,"[3, 0]",,up left left up left,up left left up left
320,True,True,True,2,2,"[3, 4]",,left down,left down
321,True,True,True,3,3,"[4, 1]",,down left left,down left left
322,True,True,True,3,3,"[2, 0]",,up left up,up left up
323,True,True,True,5,5,"[2, 2]",,up up left left left,up up left left left
324,False,False,False,5,5,"[2, 2]",obstacle,up left left left down,up left left left down
325,True,True,True,4,4,"[1, 5]",,up right right up,up right right up
326,True,True,True,4,4,"[1, 1]",,left up left left,left up left left
327,False,False,False,5,6,"[2, 2]",obstacle,left down down right down,left down down right down
328,True,True,True,1,1,"[0, 1]",,left,left
329,False,False,False,7,7,"[3, 3]",obstacle,up left left left left left up,up left left left left left up
330,True,True,True,6,6,"[0, 4]",,up up up up up right,up up up up up right
331,True,True,True,9,9,"[4, 0]",,left left left left down down left down down,left left left left down down left down down
332,True,True,True,2,2,"[5, 3]",,right down,right down
333,True,True,True,5,5,"[5, 5]",,right right down right right,right right down right right
334,True,True,True,4,4,"[5, 4]",,right right down right,right right down right
335,True,True,True,7,7,"[5, 5]",,right right down down down right right,right right down down down right right
336,True,True,True,2,2,"[0, 2]",,up left,up left
337,True,True,True,4,4,"[3, 3]",,left down down down,left down down down
338,True,True,True,7,7,"[5, 3]",,right right down down down down down,right right down down down down down
339,True,True,True,4,4,"[3, 2]",,left up up left,left up up left
340,True,True,True,1,1,"[1, 3]",,down,down
341,True,True,True,7,7,"[0, 1]",,up up up up up left left,up up up up up left left
342,True,True,True,4,4,"[2, 0]",,up up left left,up up left left
343,True,True,True,4,4,"[3, 2]",,right down down down,right down down down
344,True,True,True,4,4,"[1, 3]",,up up up right,up up up right
345,True,True,True,6,6,"[3, 3]",,right right right down down down,right right right down down down
346,True,True,True,2,2,"[0, 3]",,left left,left left
347,True,True,True,6,6,"[0, 1]",,up up up up up left,up up up up up left
348,True,True,True,5,5,"[5, 3]",,down down down down down,down down down down down
349,True,True,True,4,4,"[1, 3]",,right right right down,right right right down
350,True,True,True,4,4,"[5, 3]",,right right down down,right right down down
351,False,False,False,7,9,"[1, 4]",obstacle,down left down down down right down,down left down down down right down
352,True,True,True,3,3,"[5, 3]",,down down down,down down down
353,True,True,True,2,2,"[1, 1]",,up left,up left
354,True,True,True,3,3,"[4, 2]",,left up left,left up left
355,True,True,True,5,5,"[1, 2]",,up up up up right,up up up up right
356,True,True,True,5,5,"[2, 0]",,left left down down left,left left down down left
357,True,True,True,2,2,"[4, 0]",,left down,left down
358,False,False,False,0,6,"[4, 0]",invalid_action,,Goal not reachable
359,True,True,True,4,4,"[2, 3]",,left left down down,left left down down
360,True,True,True,4,4,"[0, 4]",,up up right right,up up right right
361,True,True,True,7,7,"[5, 0]",,left left left left left down down,left left left left left down down
362,True,True,True,4,4,"[2, 3]",,up up right right,up up right right
363,True,True,True,7,7,"[3, 5]",,up up right right right right right,up up right right right right right
364,False,False,False,0,8,"[0, 4]",invalid_action,,Goal not reachable
365,True,True,True,5,5,"[4, 0]",,left left left down down,left left left down down
366,True,True,True,1,1,"[3, 2]",,up,up
367,True,True,True,2,2,"[4, 4]",,right right,right right
368,True,True,True,8,8,"[5, 5]",,right right right down right right down down,right right right down right right down down
369,False,False,False,5,7,"[1, 4]",obstacle,down left left left down,down left left left down
370,False,False,False,6,8,"[1, 4]",obstacle,down left left down down down,down left left down down down
371,True,True,True,2,2,"[4, 0]",,left down,left down
372,True,True,True,6,6,"[3, 0]",,up left left left left left,up left left left left left
373,True,True,True,4,4,"[5, 4]",,up right right down,up right right down
374,True,True,True,2,2,"[2, 1]",,down left,down left
375,True,True,True,1,1,"[3, 2]",,left,left
376,True,True,True,2,2,"[4, 5]",,right right,right right
377,True,True,True,4,4,"[5, 2]",,left down down down,left down down down
378,True,True,True,1,1,"[0, 3]",,right,right
379,True,True,True,4,4,"[5, 2]",,right right down down,right right down down
380,True,True,True,4,4,"[5, 5]",,right right right down,right right right down
381,True,True,True,2,2,"[4, 2]",,left left,left left
382,True,True,True,2,2,"[2, 1]",,left left,left left
383,True,True,True,4,4,"[5, 2]",,up left left down,up left left down
384,False,False,False,8,9,"[2, 3]",obstacle,down right right right up right right down,down right right right up right right down
385,True,True,True,4,4,"[4, 0]",,left left left down,left left left down
386,True,True,True,2,2,"[4, 4]",,left down,left down
387,True,True,True,1,1,"[4, 2]",,up,up
388,False,False,False,6,8,"[1, 4]",obstacle,down left left left left down,down left left left left down
389,True,True,True,3,3,"[3, 4]",,right down right,right down right
390,True,True,True,6,6,"[2, 0]",,left left left left down down,left left left left down down
391,True,True,True,1,1,"[0, 2]",,left,left
392,False,False,False,7,7,"[3, 5]",obstacle,right up up left up up right,right up up left up up right
393,True,True,True,6,6,"[5, 3]",,down right right down down down,down right right down down down
394,True,True,True,2,2,"[4, 4]",,right right,right right
395,True,True,True,2,2,"[3, 0]",,left left,left left
396,True,True,True,4,4,"[1, 1]",,up up up right,up up up right
397,True,True,True,4,4,"[1, 0]",,left left up left,left left up left
398,True,True,True,6,6,"[5, 2]",,right down right down down down,right down right down down down
399,True,True,True,6,6,"[0, 3]",,up up up right right right,up up up right right right
400,True,True,True,4,4,"[0, 2]",,left up up left,left up up left
401,True,True,True,5,5,"[5, 3]",,right right right down down,right right right down down
402,True,True,True,2,2,"[4, 2]",,left down,left down
403,True,True,True,4,4,"[2, 4]",,up up right right,up up right right
404,True,True,True,3,3,"[4, 3]",,down left left,down left left
405,True,True,True,4,4,"[2, 3]",,up up right right,up up right right
406,True,True,True,4,4,"[2, 4]",,up up up right,up up up right
407,True,True,True,4,4,"[5, 3]",,down left left down,down left left down
408,True,True,True,8,8,"[0, 0]",,up up up up up left left left,up up up up up left left left
409,False,False,False,5,7,"[3, 5]",obstacle,up left left up up,up left left up up
410,True,True,True,2,2,"[2, 4]",,right right,right right
411,True,True,True,6,6,"[5, 3]",,left down down down down down,left down down down down down
412,True,True,True,3,3,"[2, 4]",,up up right,up up right
413,True,True,True,2,2,"[2, 0]",,down down,down down
414,True,True,True,4,4,"[3, 1]",,left up left left,left up left left
415,True,True,True,4,4,"[4, 1]",,up left left left,up left left left
416,True,True,True,3,3,"[1, 0]",,up up up,up up up
417,True,True,True,1,1,"[5, 4]",,right,right
418,True,True,True,3,3,"[5, 2]",,down down down,down down down
419,True,True,True,3,3,"[4, 1]",,right down down,right down down
420,True,True,True,3,3,"[2, 2]",,right up up,right up up
421,True,True,True,7,7,"[1, 5]",,up up right right right right right,up up right right right right right
422,True,True,True,4,4,"[1, 3]",,right right down right,right right down right
423,True,True,True,2,2,"[5, 4]",,right right,right right
424,True,True,True,1,1,"[1, 4]",,left,left
425,True,True,True,6,6,"[4, 0]",,left left down down down down,left left down down down down
426,True,True,True,6,6,"[0, 1]",,up up up up up left,up up up up up left
427,True,True,True,5,5,"[1, 1]",,up up up up left,up up up up left
428,True,True,True,7,7,"[5, 4]",,left down down left down down right,left down down left down down right
429,True,True,True,2,2,"[3, 3]",,up up,up up
430,True,True,True,4,4,"[2, 4]",,up up right right,up up right right
431,True,True,True,5,5,"[5, 4]",,right down down down right,right down down down right
432,True,True,True,8,8,"[1, 0]",,left up up up up left left left,left up up up up left left left
433,False,False,False,8,8,"[3, 0]",obstacle,up right up up right right right up,up right up up right right right up
